72747,INL,48.56,-93.38,361.0,100.0,-48.3,--,15610.0,43.9961,340.0
72747,INL,48.56,-93.38,361.0,70.0,-52.9,--,17930.0,42.9962,325.0
72747,INL,48.56,-93.38,361.0,50.0,-51.9,--,20110.0,32.9971,335.0
72747,INL,48.56,-93.38,361.0,30.0,-55.9,--,23390.0,23.9979,325.0
72747,INL,48.56,-93.38,361.0,20.0,-54.5,--,25980.0,23.9979,315.0
72365,ABQ,35.05,-106.61,1620.0,841.0,0.600006,-14.4,1620.0,2.99973,45.0
72365,ABQ,35.05,-106.61,1620.0,1000.0,--,--,178.0,--,--
72365,ABQ,35.05,-106.61,1620.0,925.0,--,--,-333.0,--,--
72365,ABQ,35.05,-106.61,1620.0,850.0,--,--,1532.0,--,--
72365,ABQ,35.05,-106.61,1620.0,700.0,-0.699982,-34.7,3094.0,38.9965,325.0
72365,ABQ,35.05,-106.61,1620.0,500.0,-11.9,-38.9,5740.0,42.9962,325.0
72365,ABQ,35.05,-106.61,1620.0,400.0,-23.5,-55.5,7410.0,54.9951,335.0
72365,ABQ,35.05,-106.61,1620.0,300.0,-40.5,-61.5,9440.0,65.9941,330.0
72365,ABQ,35.05,-106.61,1620.0,250.0,-51.1,-65.1,10650.0,64.9942,330.0
72365,ABQ,35.05,-106.61,1620.0,200.0,-62.3,-73.3,12070.0,65.9941,320.0
72365,ABQ,35.05,-106.61,1620.0,150.0,-70.1,-79.1,13800.0,61.9945,325.0
72365,ABQ,35.05,-106.61,1620.0,100.0,-67.5,-82.5,16230.0,72.9935,315.0
72365,ABQ,35.05,-106.61,1620.0,70.0,-65.3,-84.3,18390.0,24.9978,325.0
72365,ABQ,35.05,-106.61,1620.0,50.0,-65.9,-86.9,20430.0,54.9951,305.0
72365,ABQ,35.05,-106.61,1620.0,30.0,-56.7,-86.7,23590.0,16.9985,285.0
72365,ABQ,35.05,-106.61,1620.0,20.0,-56.9,-88.9,26160.0,18.9983,290.0
72365,ABQ,35.05,-106.61,1620.0,10.0,-49.1,-83.1,30660.0,23.9979,255.0
72365,ABQ,35.05,-106.61,1620.0,7.0,-41.3,-78.3,33050.0,21.998,265.0
74560,ILX,40.15,-89.33,178.0,993.0,-11.7,-14.6,178.0,11.9989,305.0
74560,ILX,40.15,-89.33,178.0,1000.0,--,--,123.0,--,--
74560,ILX,40.15,-89.33,178.0,925.0,-16.3,--,716.0,26.9976,310.0
74560,ILX,40.15,-89.33,178.0,850.0,-21.9,--,1345.0,28.9974,315.0
74560,ILX,40.15,-89.33,178.0,700.0,-30.3,--,2753.0,38.9965,290.0
74560,ILX,40.15,-89.33,178.0,500.0,-39.7,--,5090.0,59.9947,300.0
74560,ILX,40.15,-89.33,178.0,400.0,-45.7,--,6600.0,65.9941,295.0
74560,ILX,40.15,-89.33,178.0,300.0,-46.7,--,8510.0,66.9941,290.0
74560,ILX,40.15,-89.33,178.0,250.0,-47.5,--,9710.0,70.9937,290.0
74560,ILX,40.15,-89.33,178.0,200.0,-47.9,--,11190.0,71.9936,285.0
74560,ILX,40.15,-89.33,178.0,150.0,-48.7,--,13080.0,65.9941,280.0
74560,ILX,40.15,-89.33,178.0,100.0,-49.9,--,15740.0,51.9954,285.0
